match,id,P11806,name,autoq,wikidata_company_name,desc,total_score,name_match_subscore,common_media_subscore,tmdb_media_count,wikidata_media_count,common_media_count
PROBABLY,2253,2253,Lawrence Bender Productions,Q514913,Lawrence Bender,"total_score:0.75, name_match_subscore:0.75, common_media_subscore:1",0.75,0.75,1,18,3,3
PROBABLY,29356,29356,Universal Pictures Spain,Q168383,Universal Pictures,"total_score:0.75, name_match_subscore:0.75, common_media_subscore:1",0.75,0.75,1,1,1332,1
PROBABLY,75419,75419,Inkas Film & T.V. Productions,Q110822911,Inkas Film Production,"total_score:0.75, name_match_subscore:0.75, common_media_subscore:1",0.75,0.75,1,10,3,3
PROBABLY,2999,2999,SVT,Q741376,SVT2,"total_score:0.75, name_match_subscore:0.75, common_media_subscore:1",0.75,0.75,1,1095,1,1
PROBABLY,3193,3193,Jean Vigo Italia,Q107600390,Jean Vigò Italia,"total_score:0.75, name_match_subscore:0.75, common_media_subscore:1",0.75,0.75,1,16,2,2
PROBABLY,10436,10436,William Goldman Productions,Q506885,William Goldman,"total_score:0.75, name_match_subscore:0.75, common_media_subscore:1",0.75,0.75,1,1,1,1
PROBABLY,17608,17608,Empe Film AB,Q89028270,Empe Film,"total_score:0.75, name_match_subscore:0.75, common_media_subscore:1",0.75,0.75,1,1,1,1
PROBABLY,20441,20441,Hahn Film AG,Q16354494,Hahn Film,"total_score:0.75, name_match_subscore:0.75, common_media_subscore:1",0.75,0.75,1,8,1,1
PROBABLY,62408,62408,Subzero Film Entertainment,Q111256364,Subzero Film,"total_score:0.75, name_match_subscore:0.75, common_media_subscore:1",0.75,0.75,1,2,2,2
PROBABLY,114289,114289,Cinema 11 undici,Q62565077,Cinemaundici,"total_score:0.75, name_match_subscore:0.75, common_media_subscore:1",0.75,0.75,1,1,3,1
PROBABLY,4581,4581,Dovzhenko Film Studios,Q577589,Dovzhenko Film Studios,"total_score:0.7465, name_match_subscore:1, common_media_subscore:0.7465",0.7465,1,0.7465,350,288,215
PROBABLY,96,96,X Filme Creative Pool,Q878698,X-Filme Creative Pool,"total_score:0.7451, name_match_subscore:0.9048, common_media_subscore:0.8235",0.7451,0.9048,0.8235,69,17,14
PROBABLY,207,207,Agat Films & Cie / Ex Nihilo,Q20724296,Agat Films & Cie - Ex Nihilo,"total_score:0.7429, name_match_subscore:0.9286, common_media_subscore:0.8",0.7429,0.9286,0.8,182,15,12
PROBABLY,8117,8117,Max Films,Q65092129,Max Films,"total_score:0.7419, name_match_subscore:1, common_media_subscore:0.7419",0.7419,1,0.7419,35,31,23
PROBABLY,16772,16772,Little Bear,Q2363431,Little Bear,"total_score:0.7407, name_match_subscore:1, common_media_subscore:0.7407",0.7407,1,0.7407,27,33,20
PROBABLY,17611,17611,Sean S. Cunningham Films,Q709325,Sean S. Cunningham,"total_score:0.7391, name_match_subscore:0.7391, common_media_subscore:1",0.7391,0.7391,1,13,1,1
PROBABLY,16340,16340,Lee Mendelson Film Productions,Q6514529,Lee Mendelson Films,"total_score:0.7391, name_match_subscore:0.7391, common_media_subscore:1",0.7391,0.7391,1,59,2,2
PROBABLY,28534,28534,The Grundy Organization,Q7307783,Reg Grundy Organisation,"total_score:0.7391, name_match_subscore:0.7391, common_media_subscore:1",0.7391,0.7391,1,8,1,1
PROBABLY,20664,20664,Anton Capital Entertainment (ACE),Q19600200,Anton Capital Entertainment,"total_score:0.7391, name_match_subscore:0.7391, common_media_subscore:1",0.7391,0.7391,1,19,2,2
PROBABLY,6084,6084,Scalera Film,Q3951435,Scalera Film,"total_score:0.7381, name_match_subscore:1, common_media_subscore:0.7381",0.7381,1,0.7381,42,55,31
PROBABLY,7036,7036,CJ Entertainment,Q5012265,CJ Entertainment,"total_score:0.7368, name_match_subscore:1, common_media_subscore:0.7368",0.7368,1,0.7368,414,19,14
PROBABLY,20076,20076,HandMade Films,Q1033488,HandMade Films,"total_score:0.7368, name_match_subscore:1, common_media_subscore:0.7368",0.7368,1,0.7368,37,19,14
PROBABLY,76907,76907,Atomic Monster,Q28402403,Atomic Monster Productions,"total_score:0.7368, name_match_subscore:0.7368, common_media_subscore:1",0.7368,0.7368,1,39,14,14
PROBABLY,12745,12745,British Screen Productions,Q78156601,British Screen,"total_score:0.7368, name_match_subscore:0.7368, common_media_subscore:1",0.7368,0.7368,1,77,2,2
PROBABLY,5110,5110,Michael Balcon Productions,Q1362106,Michael Balcon,"total_score:0.7368, name_match_subscore:0.7368, common_media_subscore:1",0.7368,0.7368,1,7,1,1
PROBABLY,92135,92135,Sangeeth Sivan Productions,Q7417923,Sangeeth Sivan,"total_score:0.7368, name_match_subscore:0.7368, common_media_subscore:1",0.7368,0.7368,1,2,1,1
PROBABLY,105636,105636,Six Sigma Plus Productions,Q56007312,Six Sigma Plus,"total_score:0.7368, name_match_subscore:0.7368, common_media_subscore:1",0.7368,0.7368,1,21,1,1
PROBABLY,20545,20545,Astor Pictures Corp.,Q4811072,Astor Pictures,"total_score:0.7368, name_match_subscore:0.7368, common_media_subscore:1",0.7368,0.7368,1,3,1,1
PROBABLY,182560,182560,The Best Films,Q91437508,The Best Films Productions,"total_score:0.7368, name_match_subscore:0.7368, common_media_subscore:1",0.7368,0.7368,1,1,1,1
PROBABLY,19852,19852,Marcel Hellman Productions,Q215151,Marcel Hellman,"total_score:0.7368, name_match_subscore:0.7368, common_media_subscore:1",0.7368,0.7368,1,7,1,1
PROBABLY,20852,20852,Derrick Comedy Productions,Q5262996,Derrick Comedy,"total_score:0.7368, name_match_subscore:0.7368, common_media_subscore:1",0.7368,0.7368,1,1,1,1
PROBABLY,16785,16785,Croatia Film,Q5187036,Croatia Film,"total_score:0.7333, name_match_subscore:1, common_media_subscore:0.7333",0.7333,1,0.7333,68,15,11
PROBABLY,4395,4395,Monogram Pictures,Q2756484,Monogram Pictures,"total_score:0.7333, name_match_subscore:1, common_media_subscore:0.7333",0.7333,1,0.7333,555,150,110
PROBABLY,10067,10067,Alloy Entertainment,Q2649438,Alloy Entertainment,"total_score:0.7333, name_match_subscore:1, common_media_subscore:0.7333",0.7333,1,0.7333,30,15,11
PROBABLY,179972,179972,Clokey Productions Inc.,Q17592447,Clokey Productions,"total_score:0.7333, name_match_subscore:0.7333, common_media_subscore:1",0.7333,0.7333,1,1,3,1
PROBABLY,124255,124255,Sublimation,Q81510356,Sublimation Inc.,"total_score:0.7333, name_match_subscore:0.7333, common_media_subscore:1",0.7333,0.7333,1,5,1,1
PROBABLY,114255,114255,Suomen Filmiteollisuus SF (II),Q18682669,Suomen Filmiteollisuus,"total_score:0.7333, name_match_subscore:0.7333, common_media_subscore:1",0.7333,0.7333,1,4,1,1
PROBABLY,6531,6531,Parts and Labor,Q2055093,Parts & Labor,"total_score:0.7333, name_match_subscore:0.7333, common_media_subscore:1",0.7333,0.7333,1,21,1,1
PROBABLY,20708,20708,Video Brinquedo,Q2085058,Vídeo Brinquedo,"total_score:0.7333, name_match_subscore:0.7333, common_media_subscore:1",0.7333,0.7333,1,21,1,1
PROBABLY,67200,67200,Billionfold,Q4912005,Billionfold Inc.,"total_score:0.7333, name_match_subscore:0.7333, common_media_subscore:1",0.7333,0.7333,1,5,3,3
PROBABLY,12992,12992,Mefistofilm A/S,Q22010130,Mefistofilm,"total_score:0.7333, name_match_subscore:0.7333, common_media_subscore:1",0.7333,0.7333,1,15,8,8
PROBABLY,50593,50593,Pukeko Pictures,Q7259111,Pūkeko Pictures,"total_score:0.7333, name_match_subscore:0.7333, common_media_subscore:1",0.7333,0.7333,1,2,1,1
PROBABLY,3183,3183,General Entertainment Co. LTD,Q5531890,General Entertainment,"total_score:0.7333, name_match_subscore:0.7333, common_media_subscore:1",0.7333,0.7333,1,7,1,1
PROBABLY,5822,5822,Toei Company,Q1066018,Toei Company,"total_score:0.7294, name_match_subscore:1, common_media_subscore:0.7294",0.7294,1,0.7294,2213,85,62
PROBABLY,1444,1444,Cannon Group,Q1033465,The Cannon Group,"total_score:0.7279, name_match_subscore:0.75, common_media_subscore:0.9706",0.7279,0.75,0.9706,274,68,66
PROBABLY,21979,21979,Mer Film AS,Q25430830,Mer Film,"total_score:0.7273, name_match_subscore:0.7273, common_media_subscore:1",0.7273,0.7273,1,32,3,3
PROBABLY,5414,5414,T&C Film,Q92780901,T&C Film AG,"total_score:0.7273, name_match_subscore:0.7273, common_media_subscore:1",0.7273,0.7273,1,26,1,1
PROBABLY,1960,1960,Prana-Film GmbH,Q540172,Prana Film,"total_score:0.7273, name_match_subscore:0.7273, common_media_subscore:1",0.7273,0.7273,1,1,1,1
PROBABLY,128715,128715,Agitator AS,Q22270457,Agitator,"total_score:0.7273, name_match_subscore:0.7273, common_media_subscore:1",0.7273,0.7273,1,3,1,1
PROBABLY,70515,70515,G.B. Samuelson Productions,Q5511988,G.B. Samuelson Productions,"total_score:0.7273, name_match_subscore:1, common_media_subscore:0.7273",0.7273,1,0.7273,11,16,8
PROBABLY,8238,8238,Regal Entertainment,Q7307916,Regal Entertainment,"total_score:0.7273, name_match_subscore:1, common_media_subscore:0.7273",0.7273,1,0.7273,470,11,8
PROBABLY,2230,2230,MGM Television,Q905791,MGM Television,"total_score:0.7273, name_match_subscore:1, common_media_subscore:0.7273",0.7273,1,0.7273,164,11,8
PROBABLY,13184,13184,Annapurna Pictures,Q16242963,Annapurna Pictures,"total_score:0.7273, name_match_subscore:1, common_media_subscore:0.7273",0.7273,1,0.7273,42,22,16
PROBABLY,13839,13839,Metafilms,Q18202467,Metafilms,"total_score:0.7273, name_match_subscore:1, common_media_subscore:0.7273",0.7273,1,0.7273,35,11,8
PROBABLY,440,440,Kinoproduction,Q618489,Kinoproduction,"total_score:0.7273, name_match_subscore:1, common_media_subscore:0.7273",0.7273,1,0.7273,37,11,8
PROBABLY,113707,113707,1-2-3 Production,Q69803186,1-2-3 Production,"total_score:0.7273, name_match_subscore:1, common_media_subscore:0.7273",0.7273,1,0.7273,33,11,8
PROBABLY,2801,2801,Film i Väst,Q2748604,Film i Väst,"total_score:0.725, name_match_subscore:1, common_media_subscore:0.725",0.725,1,0.725,362,40,29
PROBABLY,2650,2650,Ealing Studios,Q72081,Ealing Studios,"total_score:0.7229, name_match_subscore:1, common_media_subscore:0.7229",0.7229,1,0.7229,126,83,60
PROBABLY,8450,8450,Jor Kwang Films,Q35980843,Jorkwang Film,"total_score:0.7222, name_match_subscore:0.8667, common_media_subscore:0.8333",0.7222,0.8667,0.8333,24,6,5
PROBABLY,49470,49470,Diagonal TV,Q12162653,Diagonal TV,"total_score:0.7222, name_match_subscore:1, common_media_subscore:0.7222",0.7222,1,0.7222,32,18,13
PROBABLY,74486,74486,Kyrgyzfilm,Q1975431,Kyrgyzfilm,"total_score:0.7222, name_match_subscore:1, common_media_subscore:0.7222",0.7222,1,0.7222,41,18,13
PROBABLY,25599,25599,Famous Players Film Company,Q5433479,Famous Players Film Company,"total_score:0.7222, name_match_subscore:1, common_media_subscore:0.7222",0.7222,1,0.7222,76,18,13
PROBABLY,31245,31245,Pacific Films (NZ),Q17056375,Pacific Films,"total_score:0.7222, name_match_subscore:0.7222, common_media_subscore:1",0.7222,0.7222,1,4,1,1
PROBABLY,13655,13655,Casa de Filme 3,Q18538647,Casa de Filme Trei,"total_score:0.7222, name_match_subscore:0.7222, common_media_subscore:1",0.7222,0.7222,1,34,1,1
PROBABLY,31782,31782,Thomas H. Ince Corporation,Q942822,Thomas H. Ince,"total_score:0.7222, name_match_subscore:0.7222, common_media_subscore:1",0.7222,0.7222,1,59,1,1
PROBABLY,17412,17412,Rooster Teeth Productions,Q7366534,Rooster Teeth,"total_score:0.7222, name_match_subscore:0.7222, common_media_subscore:1",0.7222,0.7222,1,70,8,8
PROBABLY,1471,1471,Archer Street Productions,Q107681766,Archer Street,"total_score:0.7222, name_match_subscore:0.7222, common_media_subscore:1",0.7222,0.7222,1,4,1,1
PROBABLY,10096,10096,Walter Wanger Productions,Q1351511,Walter Wanger,"total_score:0.7222, name_match_subscore:0.7222, common_media_subscore:1",0.7222,0.7222,1,39,1,1
PROBABLY,139680,139680,Saint Laurent,Q2282172,Yves Saint Laurent,"total_score:0.7222, name_match_subscore:0.7222, common_media_subscore:1",0.7222,0.7222,1,5,1,1
PROBABLY,5697,5697,Vernon Steele Productions,Q7922239,Vernon Steele,"total_score:0.7222, name_match_subscore:0.7222, common_media_subscore:1",0.7222,0.7222,1,1,1,1
PROBABLY,38337,38337,Louis B. Mayer Productions,Q319682,Louis B. Mayer,"total_score:0.7222, name_match_subscore:0.7222, common_media_subscore:1",0.7222,0.7222,1,23,1,1
PROBABLY,164516,164516,Grassroot Entertainment Pvt. Ltd.,Q18125271,Grassroot Entertainment,"total_score:0.7222, name_match_subscore:0.7222, common_media_subscore:1",0.7222,0.7222,1,9,1,1
PROBABLY,83148,83148,Miramón Mendi,Q9033551,Miramamón Mendi S.A.,"total_score:0.7222, name_match_subscore:0.7222, common_media_subscore:1",0.7222,0.7222,1,3,3,3
PROBABLY,286,286,Fantasy Films,Q21729773,Fantasy Films Productions,"total_score:0.7222, name_match_subscore:0.7222, common_media_subscore:1",0.7222,0.7222,1,6,2,2
PROBABLY,882,882,Toho,Q875920,Toho,"total_score:0.7213, name_match_subscore:1, common_media_subscore:0.7213",0.7213,1,0.7213,1215,183,132
PROBABLY,2531,2531,MRC,Q2856187,MRC,"total_score:0.72, name_match_subscore:1, common_media_subscore:0.72",0.72,1,0.72,58,25,18
PROBABLY,838,838,Paramount Vantage,Q1148711,Paramount Vantage,"total_score:0.72, name_match_subscore:1, common_media_subscore:0.72",0.72,1,0.72,35,25,18
MAYBE,90738,90738,Paramount Pictures Canada,Q159846,Paramount Pictures,"total_score:0.72, name_match_subscore:0.72, common_media_subscore:1",0.72,0.72,1,1,1128,1
PROBABLY,17620,17620,Svenska Biografteatern,Q4993551,Svenska Biografteatern,"total_score:0.7188, name_match_subscore:1, common_media_subscore:0.7188",0.7188,1,0.7188,61,32,23
PROBABLY,25065,25065,VUFKU (All-Ukrainian Photo-Cinema Administration),Q4102048,All-Ukrainian Photo-Cinema Administration,"total_score:0.7172, name_match_subscore:0.8367, common_media_subscore:0.8571",0.7172,0.8367,0.8571,45,14,12
MAYBE,12228,12228,Blue Omega Entertainment,Q4929596,Blue Omega,"total_score:0.7143, name_match_subscore:0.7143, common_media_subscore:1",0.7143,0.7143,1,2,1,1
MAYBE,116846,116846,R Media,Q99976042,R-media,"total_score:0.7143, name_match_subscore:0.7143, common_media_subscore:1",0.7143,0.7143,1,3,1,1
MAYBE,115247,115247,A Film Estonia,Q12358037,A Film Eesti,"total_score:0.7143, name_match_subscore:0.7143, common_media_subscore:1",0.7143,0.7143,1,7,1,1
MAYBE,11155,11155,Life Is My Movie Entertainment Company,Q6544876,Life Is My Movie Entertainment,"total_score:0.7143, name_match_subscore:0.7143, common_media_subscore:1",0.7143,0.7143,1,4,1,1
MAYBE,169018,169018,Monogatari,Q78479795,Monogatari srl,"total_score:0.7143, name_match_subscore:0.7143, common_media_subscore:1",0.7143,0.7143,1,4,1,1
MAYBE,109377,109377,Tormenta Films,Q6024105,Morena Films,"total_score:0.7143, name_match_subscore:0.7143, common_media_subscore:1",0.7143,0.7143,1,1,14,1
MAYBE,22624,22624,Iké Asistencia,Q64976063,IKE Asistencia,"total_score:0.7143, name_match_subscore:0.7143, common_media_subscore:1",0.7143,0.7143,1,1,1,1
MAYBE,482,482,Prometheus,Q17086011,Prometheus Entertainment,"total_score:0.7143, name_match_subscore:0.7143, common_media_subscore:1",0.7143,0.7143,1,1,1,1
MAYBE,73672,73672,Vampyrfilm A/S,Q22019379,Vampyrfilm,"total_score:0.7143, name_match_subscore:0.7143, common_media_subscore:1",0.7143,0.7143,1,2,1,1
MAYBE,160859,160859,Chris Rock Entertainment,Q4109,Chris Rock,"total_score:0.7143, name_match_subscore:0.7143, common_media_subscore:1",0.7143,0.7143,1,3,1,1
MAYBE,44163,44163,Rajkumar Hirani Films,Q3418007,Rajkumar Hirani,"total_score:0.7143, name_match_subscore:0.7143, common_media_subscore:1",0.7143,0.7143,1,6,1,1
MAYBE,13495,13495,Flashpoint (I),Q364479,Flashpoint,"total_score:0.7143, name_match_subscore:0.7143, common_media_subscore:1",0.7143,0.7143,1,11,1,1
MAYBE,11572,11572,CITY-TV,Q2931559,CITY-DT,"total_score:0.7143, name_match_subscore:0.7143, common_media_subscore:1",0.7143,0.7143,1,8,1,1
MAYBE,56101,56101,Kayro-Vue Productions,Q112167795,Kayro Productions,"total_score:0.7143, name_match_subscore:0.7143, common_media_subscore:1",0.7143,0.7143,1,4,8,4
PROBABLY,431,431,The Donners' Company,Q17343562,The Donners' Company,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,24,7,5
PROBABLY,13479,13479,Edward Small Productions,Q17377479,Edward Small Productions,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,63,7,5
PROBABLY,5166,5166,Filmiteollisuus Fine,Q11859563,Filmiteollisuus Fine,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,8,7,5
PROBABLY,24321,24321,Jaaz Multimedia,Q17067950,Jaaz Multimedia,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,31,14,10
PROBABLY,10156,10156,Affirm Films,Q4688987,Affirm Films,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,17,7,5
PROBABLY,2463,2463,Filmex,Q5449056,Filmex,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,103,7,5
PROBABLY,3361,3361,Digital Frontier,Q5275866,Digital Frontier,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,17,7,5
PROBABLY,157807,157807,WOWOW,Q775216,WOWOW,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,137,7,5
PROBABLY,34764,34764,Frederator Studios,Q651120,Frederator Studios,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,38,14,10
PROBABLY,7220,7220,CAPCOM,Q14428,Capcom,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,44,7,5
PROBABLY,81139,81139,Vanguard Animation,Q544150,Vanguard Animation,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,10,7,5
PROBABLY,24955,24955,Paramount Animation,Q7135302,Paramount Animation,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,15,7,5
PROBABLY,42141,42141,DreamWorks Animation Television,Q96376624,DreamWorks Animation Television,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,41,7,5
PROBABLY,1421,1421,World of Wonder,Q8036645,World of Wonder,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,97,21,15
PROBABLY,11308,11308,Savoy Pictures,Q1283484,Savoy Pictures,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,21,7,5
PROBABLY,10038,10038,SQUARE ENIX,Q207784,Square Enix,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,63,7,5
PROBABLY,10282,10282,Silver Screen Partners IV,Q25917011,Silver Screen Partners IV,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,19,7,5
PROBABLY,10437,10437,Lisa Film,Q1432993,Lisa Film,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,123,7,5
PROBABLY,174,174,Warner Bros. Pictures,Q8016302,Warner Bros. Pictures,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,3226,14,10
PROBABLY,8967,8967,action concept,Q266276,Action Concept,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,23,7,5
PROBABLY,11879,11879,Photon Kathaas,Q7187842,Photon Kathaas,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,7,8,5
PROBABLY,9993,9993,DC Entertainment,Q3011161,DC Entertainment,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,146,28,20
PROBABLY,58209,58209,Studio Mir,Q7628201,Studio Mir,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,11,7,5
PROBABLY,46730,46730,Bombay Talkies,Q497661,Bombay Talkies,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,14,7,5
PROBABLY,22881,22881,Mayhem Pictures,Q24806916,Mayhem Pictures,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,9,7,5
PROBABLY,1533,1533,Indigo Film,Q16321327,Indigo Film,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,75,14,10
PROBABLY,5552,5552,Media Asia Films,Q10955986,Media Asia Films,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,62,7,5
PROBABLY,101,101,Roxy Film,Q1254356,Roxy Film,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,75,7,5
PROBABLY,415,415,Laurence Mark Productions,Q17386257,Laurence Mark Productions,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,15,7,5
PROBABLY,12298,12298,Sri Thenandal Films,Q23038264,Sri Thenandal Films,"total_score:0.7143, name_match_subscore:1, common_media_subscore:0.7143",0.7143,1,0.7143,31,7,5
PROBABLY,856,856,Wild Bunch,Q3568109,Wild Bunch,"total_score:0.7083, name_match_subscore:1, common_media_subscore:0.7083",0.7083,1,0.7083,195,48,34
PROBABLY,2669,2669,Filmlance International,Q10495189,Filmlance International,"total_score:0.7083, name_match_subscore:1, common_media_subscore:0.7083",0.7083,1,0.7083,99,48,34
PROBABLY,4766,4766,Kitty Films,Q595808,Kitty Films,"total_score:0.7059, name_match_subscore:1, common_media_subscore:0.7059",0.7059,1,0.7059,47,17,12
MAYBE,403,403,Neue Bioskop Film,Q65589420,Bioskop Film,"total_score:0.7059, name_match_subscore:0.7059, common_media_subscore:1",0.7059,0.7059,1,54,2,2
MAYBE,65681,65681,Three Rivers Production,Q100706327,Three Rivers,"total_score:0.7059, name_match_subscore:0.7059, common_media_subscore:1",0.7059,0.7059,1,1,1,1
MAYBE,77371,77371,Java Film Co.,Q115282743,Java Film Company,"total_score:0.7059, name_match_subscore:0.7059, common_media_subscore:1",0.7059,0.7059,1,2,2,2
MAYBE,5538,5538,Sandy Howard Productions,Q1670057,Sandy Howard,"total_score:0.7059, name_match_subscore:0.7059, common_media_subscore:1",0.7059,0.7059,1,9,1,1
MAYBE,68741,68741,Southern International,Q7570041,Southern International Productions,"total_score:0.7059, name_match_subscore:0.7059, common_media_subscore:1",0.7059,0.7059,1,1,5,1
MAYBE,143660,143660,Boris Morros Productions,Q893733,Boris Morros,"total_score:0.7059, name_match_subscore:0.7059, common_media_subscore:1",0.7059,0.7059,1,1,1,1
MAYBE,25345,25345,Central Motion Picture Corporation,Q10875536,Central Pictures Corporation,"total_score:0.7037, name_match_subscore:0.7037, common_media_subscore:1",0.7037,0.7037,1,91,2,2
MAYBE,26140,26140,United Broadcasting Inc.,Q7887543,United Broadcasting Company,"total_score:0.7037, name_match_subscore:0.7037, common_media_subscore:1",0.7037,0.7037,1,3,1,1
PROBABLY,14464,14464,Sri Venkateswara Creations,Q7586324,Sri Venkateswara Creations,"total_score:0.7037, name_match_subscore:1, common_media_subscore:0.7037",0.7037,1,0.7037,43,27,19
PROBABLY,123414,123414,Kokusai Eigasha,Q11422458,Kokusai Eiga-sha,"total_score:0.7031, name_match_subscore:0.9375, common_media_subscore:0.75",0.7031,0.9375,0.75,10,4,3
PROBABLY,3081,3081,Tips Industries,Q7808967,Tips Industries Limited,"total_score:0.7031, name_match_subscore:0.9375, common_media_subscore:0.75",0.7031,0.9375,0.75,23,8,6
PROBABLY,1382,1382,PolyGram Filmed Entertainment,Q1983457,PolyGram Filmed Entertainment,"total_score:0.7015, name_match_subscore:1, common_media_subscore:0.7015",0.7015,1,0.7015,125,67,47
PROBABLY,3749,3749,Vishesh Films,Q7935953,Vishesh Films,"total_score:0.7, name_match_subscore:1, common_media_subscore:0.7",0.7,1,0.7,38,20,14
PROBABLY,15505,15505,NHK,Q212128,NHK,"total_score:0.7, name_match_subscore:1, common_media_subscore:0.7",0.7,1,0.7,796,10,7
PROBABLY,1926,1926,Les Films du Fleuve,Q19955849,Les Films du Fleuve,"total_score:0.7, name_match_subscore:1, common_media_subscore:0.7",0.7,1,0.7,59,10,7
PROBABLY,3812,3812,It's a Laugh Productions,Q912601,It's a Laugh Productions,"total_score:0.7, name_match_subscore:1, common_media_subscore:0.7",0.7,1,0.7,30,32,21
PROBABLY,94513,94513,The Champion Film Company,Q16539202,Champion Film Company,"total_score:0.7, name_match_subscore:0.84, common_media_subscore:0.8333",0.7,0.84,0.8333,6,8,5
PROBABLY,4853,4853,Richard Oswald Produktion,Q17377985,Richard-Oswald-Produktion,"total_score:0.7, name_match_subscore:0.84, common_media_subscore:0.8333",0.7,0.84,0.8333,34,6,5
MAYBE,10984,10984,Filmbin AS,Q115122333,Filmbin,"total_score:0.7, name_match_subscore:0.7, common_media_subscore:1",0.7,0.7,1,7,1,1
MAYBE,72584,72584,Photon Factory,Q7187852,Photon factory films,"total_score:0.7, name_match_subscore:0.7, common_media_subscore:1",0.7,0.7,1,1,1,1
MAYBE,2393,2393,Peace Arch Entertainment Group,Q7157314,Peace Arch Entertainment,"total_score:0.7, name_match_subscore:0.7, common_media_subscore:1",0.7,0.7,1,14,1,1
MAYBE,172708,172708,Veranda,Q109326589,Veranda TV,"total_score:0.7, name_match_subscore:0.7, common_media_subscore:1",0.7,0.7,1,1,4,1
MAYBE,36220,36220,Hwa and Dam Pictures,Q48801230,Hwa&Dam Pictures,"total_score:0.7, name_match_subscore:0.7, common_media_subscore:1",0.7,0.7,1,20,4,4
MAYBE,18405,18405,Kinotar,Q18688864,Kinotar Oy,"total_score:0.7, name_match_subscore:0.7, common_media_subscore:1",0.7,0.7,1,29,8,8
PROBABLY,11143,11143,Madragoa Filmes,Q10322952,Madragoa Films,"total_score:0.7, name_match_subscore:0.9333, common_media_subscore:0.75",0.7,0.9333,0.75,66,4,3
PROBABLY,6674,6674,Svensk Talfilm,Q10684843,AB Svensk talfilm,"total_score:0.6968, name_match_subscore:0.8235, common_media_subscore:0.8462",0.6968,0.8235,0.8462,58,13,11
PROBABLY,161,161,Claussen+Wöbke Filmproduktion,Q90013629,Claussen & Wöbke Filmproduktion,"total_score:0.6968, name_match_subscore:0.871, common_media_subscore:0.8",0.6968,0.871,0.8,28,5,4
PROBABLY,8830,8830,Touchwood Pacific Partners 1,Q3532837,Touchwood Pacific Partners,"total_score:0.6964, name_match_subscore:0.9286, common_media_subscore:0.75",0.6964,0.9286,0.75,17,8,6
MAYBE,46875,46875,Nitrogen Studios Canada,Q28232810,Nitrogen Studios,"total_score:0.6957, name_match_subscore:0.6957, common_media_subscore:1",0.6957,0.6957,1,9,2,2
MAYBE,39129,39129,Witt/Thomas/Harris Productions,Q8028532,Witt/Thomas Productions,"total_score:0.6957, name_match_subscore:0.6957, common_media_subscore:1",0.6957,0.6957,1,5,2,2
MAYBE,28242,28242,Filmski Autorski Studio,Q19571754,Film Authors' Studio,"total_score:0.6957, name_match_subscore:0.6957, common_media_subscore:1",0.6957,0.6957,1,17,1,1
